상품ID(내부용),상품명,카테고리,판매가,재고수량,옵션명1,옵션값1,옵션명2,옵션값2,브랜드,모델명,바코드,상세설명,대표이미지URL,추가이미지URL1,배송비,배송방법,원산지,제조사,과세구분,판매상태,전시상태,에러타입,에러메시지
849,[TECHONE] 더미 상품 849 (블랙/250),식품 > 농산물 > 과일,235340,176,색상,블랙,사이즈,250,TECHONE,TEC12315,8889171144034,TECHONE 더미 상품 상세 설명입니다. 테스트용 자동등록 데이터.,https://m.savoda.co.kr/web/product/big/202410/fba8c8cd5843c2394566028331c1abd4.jpg,https://m.savoda.co.kr/web/product/big/202410/fba8c8cd5843c2394566028331c1abd4.jpg,2500,롯데택배,독일,TECHONE 제조사,면세,판매중,전시중,VALIDATION_ERROR,"행 850: 카테고리 매핑을 찾을 수 없습니다: '식품 > 농산물 > 과일'. 엑셀 파일의 카테고리 컬럼을 숫자 ID로 변경하거나, 네이버 스마트스토어에서 확인한 정확한 카테고리 경로를 사용하세요."
853,[TECHONE] 더미 상품 853 (레드/S),생활/주방 > 수납/정리,92300,132,색상,레드,사이즈,S,TECHONE,TEC77322,8894472984928,TECHONE 더미 상품 상세 설명입니다. 테스트용 자동등록 데이터.,https://m.savoda.co.kr/web/product/big/202410/fba8c8cd5843c2394566028331c1abd4.jpg,https://m.savoda.co.kr/web/product/big/202410/fba8c8cd5843c2394566028331c1abd4.jpg,0,롯데택배,일본,TECHONE 제조사,과세,품절,전시중,VALIDATION_ERROR,"행 854: 카테고리 매핑을 찾을 수 없습니다: '생활/주방 > 수납/정리'. 엑셀 파일의 카테고리 컬럼을 숫자 ID로 변경하거나, 네이버 스마트스토어에서 확인한 정확한 카테고리 경로를 사용하세요."
855,[GREENPET] 더미 상품 855 (레드/260),반려동물 > 고양이용품 > 간식,246080,258,색상,레드,사이즈,260,GREENPET,GRE39024,8816978103060,GREENPET 더미 상품 상세 설명입니다. 테스트용 자동등록 데이터.,https://m.savoda.co.kr/web/product/big/202410/fba8c8cd5843c2394566028331c1abd4.jpg,https://m.savoda.co.kr/web/product/big/202410/fba8c8cd5843c2394566028331c1abd4.jpg,3000,한진택배,국산,GREENPET 제조사,면세,판매중,전시안함,VALIDATION_ERROR,"행 856: 카테고리 매핑을 찾을 수 없습니다: '반려동물 > 고양이용품 > 간식'. 엑셀 파일의 카테고리 컬럼을 숫자 ID로 변경하거나, 네이버 스마트스토어에서 확인한 정확한 카테고리 경로를 사용하세요."
856,[GREENPET] 더미 상품 856 (그레이/250),식품 > 밀키트 > 반조리,232700,199,색상,그레이,사이즈,250,GREENPET,GRE31589,8853509083123,GREENPET 더미 상품 상세 설명입니다. 테스트용 자동등록 데이터.,https://m.savoda.co.kr/web/product/big/202410/fba8c8cd5843c2394566028331c1abd4.jpg,https://m.savoda.co.kr/web/product/big/202410/fba8c8cd5843c2394566028331c1abd4.jpg,0,롯데택배,국산,GREENPET 제조사,과세,판매중,전시안함,VALIDATION_ERROR,"행 857: 카테고리 매핑을 찾을 수 없습니다: '식품 > 밀키트 > 반조리'. 엑셀 파일의 카테고리 컬럼을 숫자 ID로 변경하거나, 네이버 스마트스토어에서 확인한 정확한 카테고리 경로를 사용하세요."
858,[DIGIPRO] 더미 상품 858 (블루/260),패션잡화 > 가방 > 백팩,79820,0,색상,블루,사이즈,260,DIGIPRO,DIG17125,8825479617716,DIGIPRO 더미 상품 상세 설명입니다. 테스트용 자동등록 데이터.,https://m.savoda.co.kr/web/product/big/202410/fba8c8cd5843c2394566028331c1abd4.jpg,https://m.savoda.co.kr/web/product/big/202410/fba8c8cd5843c2394566028331c1abd4.jpg,0,CJ대한통운,중국,DIGIPRO 제조사,과세,품절,전시안함,API_ERROR,400 Bad Request from POST https://api.commerce.naver.com/external/v2/products
860,[STARLINE] 더미 상품 860 (화이트/XL),생활/주방 > 생활용품 > 청소도구,225360,292,색상,화이트,사이즈,XL,STARLINE,STA55854,8836613076932,STARLINE 더미 상품 상세 설명입니다. 테스트용 자동등록 데이터.,https://m.savoda.co.kr/web/product/big/202410/fba8c8cd5843c2394566028331c1abd4.jpg,https://m.savoda.co.kr/web/product/big/202410/fba8c8cd5843c2394566028331c1abd4.jpg,2500,한진택배,베트남,STARLINE 제조사,과세,품절,전시안함,VALIDATION_ERROR,"행 861: 카테고리 매핑을 찾을 수 없습니다: '생활/주방 > 생활용품 > 청소도구'. 엑셀 파일의 카테고리 컬럼을 숫자 ID로 변경하거나, 네이버 스마트스토어에서 확인한 정확한 카테고리 경로를 사용하세요."
863,[DIGIPRO] 더미 상품 863 (그린/M),생활/주방 > 수납/정리,42270,124,색상,그린,사이즈,M,DIGIPRO,DIG24698,8848125397849,DIGIPRO 더미 상품 상세 설명입니다. 테스트용 자동등록 데이터.,https://m.savoda.co.kr/web/product/big/202410/fba8c8cd5843c2394566028331c1abd4.jpg,https://m.savoda.co.kr/web/product/big/202410/fba8c8cd5843c2394566028331c1abd4.jpg,0,롯데택배,미국,DIGIPRO 제조사,과세,판매중,전시중,VALIDATION_ERROR,"행 864: 카테고리 매핑을 찾을 수 없습니다: '생활/주방 > 수납/정리'. 엑셀 파일의 카테고리 컬럼을 숫자 ID로 변경하거나, 네이버 스마트스토어에서 확인한 정확한 카테고리 경로를 사용하세요."
864,[HOMEPLUS] 더미 상품 864 (화이트/S),디지털/가전 > 키보드,208630,173,색상,화이트,사이즈,S,HOMEPLUS,HOM11724,8874944035325,HOMEPLUS 더미 상품 상세 설명입니다. 테스트용 자동등록 데이터.,https://m.savoda.co.kr/web/product/big/202410/fba8c8cd5843c2394566028331c1abd4.jpg,https://m.savoda.co.kr/web/product/big/202410/fba8c8cd5843c2394566028331c1abd4.jpg,0,CJ대한통운,독일,HOMEPLUS 제조사,면세,판매중,전시안함,VALIDATION_ERROR,"행 865: 카테고리 매핑을 찾을 수 없습니다: '디지털/가전 > 키보드'. 엑셀 파일의 카테고리 컬럼을 숫자 ID로 변경하거나, 네이버 스마트스토어에서 확인한 정확한 카테고리 경로를 사용하세요."
866,[HOMEPLUS] 더미 상품 866 (그린/250),패션의류 > 상의 > 셔츠,23290,245,색상,그린,사이즈,250,HOMEPLUS,HOM64915,8858654824131,HOMEPLUS 더미 상품 상세 설명입니다. 테스트용 자동등록 데이터.,https://m.savoda.co.kr/web/product/big/202410/fba8c8cd5843c2394566028331c1abd4.jpg,https://m.savoda.co.kr/web/product/big/202410/fba8c8cd5843c2394566028331c1abd4.jpg,2500,한진택배,독일,HOMEPLUS 제조사,과세,품절,전시중,VALIDATION_ERROR,"행 867: 카테고리 매핑을 찾을 수 없습니다: '패션의류 > 상의 > 셔츠'. 엑셀 파일의 카테고리 컬럼을 숫자 ID로 변경하거나, 네이버 스마트스토어에서 확인한 정확한 카테고리 경로를 사용하세요."
868,[HOMEPLUS] 더미 상품 868 (네이비/270),패션의류 > 하의 > 슬랙스,70870,275,색상,네이비,사이즈,270,HOMEPLUS,HOM33399,8869771450280,HOMEPLUS 더미 상품 상세 설명입니다. 테스트용 자동등록 데이터.,https://m.savoda.co.kr/web/product/big/202410/fba8c8cd5843c2394566028331c1abd4.jpg,https://m.savoda.co.kr/web/product/big/202410/fba8c8cd5843c2394566028331c1abd4.jpg,2500,CJ대한통운,중국,HOMEPLUS 제조사,과세,판매중,전시중,VALIDATION_ERROR,"행 869: 카테고리 매핑을 찾을 수 없습니다: '패션의류 > 하의 > 슬랙스'. 엑셀 파일의 카테고리 컬럼을 숫자 ID로 변경하거나, 네이버 스마트스토어에서 확인한 정확한 카테고리 경로를 사용하세요."
869,[TECHONE] 더미 상품 869 (화이트/250),생활/주방 > 수납/정리,34530,228,색상,화이트,사이즈,250,TECHONE,TEC65970,8832736194803,TECHONE 더미 상품 상세 설명입니다. 테스트용 자동등록 데이터.,https://m.savoda.co.kr/web/product/big/202410/fba8c8cd5843c2394566028331c1abd4.jpg,https://m.savoda.co.kr/web/product/big/202410/fba8c8cd5843c2394566028331c1abd4.jpg,0,롯데택배,미국,TECHONE 제조사,과세,판매중,전시중,VALIDATION_ERROR,"행 870: 카테고리 매핑을 찾을 수 없습니다: '생활/주방 > 수납/정리'. 엑셀 파일의 카테고리 컬럼을 숫자 ID로 변경하거나, 네이버 스마트스토어에서 확인한 정확한 카테고리 경로를 사용하세요."
870,[HOMEPLUS] 더미 상품 870 (블랙/S),식품 > 밀키트 > 반조리,208510,89,색상,블랙,사이즈,S,HOMEPLUS,HOM94622,8815464246233,HOMEPLUS 더미 상품 상세 설명입니다. 테스트용 자동등록 데이터.,https://m.savoda.co.kr/web/product/big/202410/fba8c8cd5843c2394566028331c1abd4.jpg,https://m.savoda.co.kr/web/product/big/202410/fba8c8cd5843c2394566028331c1abd4.jpg,3000,한진택배,국산,HOMEPLUS 제조사,과세,품절,전시중,VALIDATION_ERROR,"행 871: 카테고리 매핑을 찾을 수 없습니다: '식품 > 밀키트 > 반조리'. 엑셀 파일의 카테고리 컬럼을 숫자 ID로 변경하거나, 네이버 스마트스토어에서 확인한 정확한 카테고리 경로를 사용하세요."
873,[COOKMASTER] 더미 상품 873 (블랙/S),생활/주방 > 주방용품 > 프라이팬,85520,176,색상,블랙,사이즈,S,COOKMASTER,COO46148,8822236485485,COOKMASTER 더미 상품 상세 설명입니다. 테스트용 자동등록 데이터.,https://m.savoda.co.kr/web/product/big/202410/fba8c8cd5843c2394566028331c1abd4.jpg,https://m.savoda.co.kr/web/product/big/202410/fba8c8cd5843c2394566028331c1abd4.jpg,3000,한진택배,국산,COOKMASTER 제조사,면세,품절,전시중,VALIDATION_ERROR,"행 874: 카테고리 매핑을 찾을 수 없습니다: '생활/주방 > 주방용품 > 프라이팬'. 엑셀 파일의 카테고리 컬럼을 숫자 ID로 변경하거나, 네이버 스마트스토어에서 확인한 정확한 카테고리 경로를 사용하세요."
874,[DIGIPRO] 더미 상품 874 (그린/S),식품 > 농산물 > 과일,38410,198,색상,그린,사이즈,S,DIGIPRO,DIG43561,8880538591309,DIGIPRO 더미 상품 상세 설명입니다. 테스트용 자동등록 데이터.,https://m.savoda.co.kr/web/product/big/202410/fba8c8cd5843c2394566028331c1abd4.jpg,https://m.savoda.co.kr/web/product/big/202410/fba8c8cd5843c2394566028331c1abd4.jpg,3000,CJ대한통운,미국,DIGIPRO 제조사,과세,판매중,전시안함,VALIDATION_ERROR,"행 875: 카테고리 매핑을 찾을 수 없습니다: '식품 > 농산물 > 과일'. 엑셀 파일의 카테고리 컬럼을 숫자 ID로 변경하거나, 네이버 스마트스토어에서 확인한 정확한 카테고리 경로를 사용하세요."
875,[FASHIONLAB] 더미 상품 875 (블랙/M),식품 > 과자/간식 > 과자,121850,53,색상,블랙,사이즈,M,FASHIONLAB,FAS66049,8891738730028,FASHIONLAB 더미 상품 상세 설명입니다. 테스트용 자동등록 데이터.,https://m.savoda.co.kr/web/product/big/202410/fba8c8cd5843c2394566028331c1abd4.jpg,https://m.savoda.co.kr/web/product/big/202410/fba8c8cd5843c2394566028331c1abd4.jpg,0,한진택배,중국,FASHIONLAB 제조사,과세,판매중,전시중,VALIDATION_ERROR,"행 876: 카테고리 매핑을 찾을 수 없습니다: '식품 > 과자/간식 > 과자'. 엑셀 파일의 카테고리 컬럼을 숫자 ID로 변경하거나, 네이버 스마트스토어에서 확인한 정확한 카테고리 경로를 사용하세요."
878,[HOMEPLUS] 더미 상품 878 (네이비/L),식품 > 밀키트 > 반조리,153840,47,색상,네이비,사이즈,L,HOMEPLUS,HOM15802,8841327030746,HOMEPLUS 더미 상품 상세 설명입니다. 테스트용 자동등록 데이터.,https://m.savoda.co.kr/web/product/big/202410/fba8c8cd5843c2394566028331c1abd4.jpg,https://m.savoda.co.kr/web/product/big/202410/fba8c8cd5843c2394566028331c1abd4.jpg,0,롯데택배,미국,HOMEPLUS 제조사,과세,판매중,전시중,VALIDATION_ERROR,"행 879: 카테고리 매핑을 찾을 수 없습니다: '식품 > 밀키트 > 반조리'. 엑셀 파일의 카테고리 컬럼을 숫자 ID로 변경하거나, 네이버 스마트스토어에서 확인한 정확한 카테고리 경로를 사용하세요."
880,[COOKMASTER] 더미 상품 880 (블루/260),식품 > 밀키트 > 반조리,116300,200,색상,블루,사이즈,260,COOKMASTER,COO68155,8886354527203,COOKMASTER 더미 상품 상세 설명입니다. 테스트용 자동등록 데이터.,https://m.savoda.co.kr/web/product/big/202410/fba8c8cd5843c2394566028331c1abd4.jpg,https://m.savoda.co.kr/web/product/big/202410/fba8c8cd5843c2394566028331c1abd4.jpg,3000,CJ대한통운,베트남,COOKMASTER 제조사,면세,판매중,전시중,VALIDATION_ERROR,"행 881: 카테고리 매핑을 찾을 수 없습니다: '식품 > 밀키트 > 반조리'. 엑셀 파일의 카테고리 컬럼을 숫자 ID로 변경하거나, 네이버 스마트스토어에서 확인한 정확한 카테고리 경로를 사용하세요."
886,[TECHONE] 더미 상품 886 (레드/L),반려동물 > 고양이용품 > 간식,52850,210,색상,레드,사이즈,L,TECHONE,TEC63396,8828024832112,TECHONE 더미 상품 상세 설명입니다. 테스트용 자동등록 데이터.,https://m.savoda.co.kr/web/product/big/202410/fba8c8cd5843c2394566028331c1abd4.jpg,https://m.savoda.co.kr/web/product/big/202410/fba8c8cd5843c2394566028331c1abd4.jpg,2500,한진택배,베트남,TECHONE 제조사,과세,판매중,전시중,VALIDATION_ERROR,"행 887: 카테고리 매핑을 찾을 수 없습니다: '반려동물 > 고양이용품 > 간식'. 엑셀 파일의 카테고리 컬럼을 숫자 ID로 변경하거나, 네이버 스마트스토어에서 확인한 정확한 카테고리 경로를 사용하세요."
889,[STARLINE] 더미 상품 889 (베이지/250),패션의류 > 하의 > 슬랙스,30670,31,색상,베이지,사이즈,250,STARLINE,STA24635,8888562080180,STARLINE 더미 상품 상세 설명입니다. 테스트용 자동등록 데이터.,https://m.savoda.co.kr/web/product/big/202410/fba8c8cd5843c2394566028331c1abd4.jpg,https://m.savoda.co.kr/web/product/big/202410/fba8c8cd5843c2394566028331c1abd4.jpg,0,CJ대한통운,국산,STARLINE 제조사,과세,품절,전시안함,VALIDATION_ERROR,"행 890: 카테고리 매핑을 찾을 수 없습니다: '패션의류 > 하의 > 슬랙스'. 엑셀 파일의 카테고리 컬럼을 숫자 ID로 변경하거나, 네이버 스마트스토어에서 확인한 정확한 카테고리 경로를 사용하세요."
890,[DIGIPRO] 더미 상품 890 (레드/260),생활/주방 > 생활용품 > 청소도구,126010,111,색상,레드,사이즈,260,DIGIPRO,DIG58139,8837465979249,DIGIPRO 더미 상품 상세 설명입니다. 테스트용 자동등록 데이터.,https://m.savoda.co.kr/web/product/big/202410/fba8c8cd5843c2394566028331c1abd4.jpg,https://m.savoda.co.kr/web/product/big/202410/fba8c8cd5843c2394566028331c1abd4.jpg,0,롯데택배,일본,DIGIPRO 제조사,과세,품절,전시중,VALIDATION_ERROR,"행 891: 카테고리 매핑을 찾을 수 없습니다: '생활/주방 > 생활용품 > 청소도구'. 엑셀 파일의 카테고리 컬럼을 숫자 ID로 변경하거나, 네이버 스마트스토어에서 확인한 정확한 카테고리 경로를 사용하세요."
891,[MOON] 더미 상품 891 (베이지/270),생활/주방 > 수납/정리,192250,88,색상,베이지,사이즈,270,MOON,MOO18666,8841136038723,MOON 더미 상품 상세 설명입니다. 테스트용 자동등록 데이터.,https://m.savoda.co.kr/web/product/big/202410/fba8c8cd5843c2394566028331c1abd4.jpg,https://m.savoda.co.kr/web/product/big/202410/fba8c8cd5843c2394566028331c1abd4.jpg,0,한진택배,중국,MOON 제조사,면세,판매중,전시중,VALIDATION_ERROR,"행 892: 카테고리 매핑을 찾을 수 없습니다: '생활/주방 > 수납/정리'. 엑셀 파일의 카테고리 컬럼을 숫자 ID로 변경하거나, 네이버 스마트스토어에서 확인한 정확한 카테고리 경로를 사용하세요."
892,[URBANWEAR] 더미 상품 892 (그레이/XL),생활/주방 > 주방용품 > 프라이팬,38240,214,색상,그레이,사이즈,XL,URBANWEAR,URB20325,8841739956213,URBANWEAR 더미 상품 상세 설명입니다. 테스트용 자동등록 데이터.,https://m.savoda.co.kr/web/product/big/202410/fba8c8cd5843c2394566028331c1abd4.jpg,https://m.savoda.co.kr/web/product/big/202410/fba8c8cd5843c2394566028331c1abd4.jpg,2500,CJ대한통운,미국,URBANWEAR 제조사,과세,판매중,전시중,VALIDATION_ERROR,"행 893: 카테고리 매핑을 찾을 수 없습니다: '생활/주방 > 주방용품 > 프라이팬'. 엑셀 파일의 카테고리 컬럼을 숫자 ID로 변경하거나, 네이버 스마트스토어에서 확인한 정확한 카테고리 경로를 사용하세요."
894,[FASHIONLAB] 더미 상품 894 (그린/270),패션의류 > 상의 > 셔츠,274270,239,색상,그린,사이즈,270,FASHIONLAB,FAS52612,8810737178963,FASHIONLAB 더미 상품 상세 설명입니다. 테스트용 자동등록 데이터.,https://m.savoda.co.kr/web/product/big/202410/fba8c8cd5843c2394566028331c1abd4.jpg,https://m.savoda.co.kr/web/product/big/202410/fba8c8cd5843c2394566028331c1abd4.jpg,3000,한진택배,미국,FASHIONLAB 제조사,면세,품절,전시중,VALIDATION_ERROR,"행 895: 카테고리 매핑을 찾을 수 없습니다: '패션의류 > 상의 > 셔츠'. 엑셀 파일의 카테고리 컬럼을 숫자 ID로 변경하거나, 네이버 스마트스토어에서 확인한 정확한 카테고리 경로를 사용하세요."
896,[FASHIONLAB] 더미 상품 896 (레드/FREE),식품 > 과자/간식 > 과자,22210,42,색상,레드,사이즈,FREE,FASHIONLAB,FAS47137,8811447063620,FASHIONLAB 더미 상품 상세 설명입니다. 테스트용 자동등록 데이터.,https://m.savoda.co.kr/web/product/big/202410/fba8c8cd5843c2394566028331c1abd4.jpg,https://m.savoda.co.kr/web/product/big/202410/fba8c8cd5843c2394566028331c1abd4.jpg,3000,롯데택배,국산,FASHIONLAB 제조사,과세,판매중,전시안함,VALIDATION_ERROR,"행 897: 카테고리 매핑을 찾을 수 없습니다: '식품 > 과자/간식 > 과자'. 엑셀 파일의 카테고리 컬럼을 숫자 ID로 변경하거나, 네이버 스마트스토어에서 확인한 정확한 카테고리 경로를 사용하세요."
901,[DIGIPRO] 더미 상품 901 (베이지/XL),생활/주방 > 수납/정리,130000,249,색상,베이지,사이즈,XL,DIGIPRO,DIG38333,8842408683414,DIGIPRO 더미 상품 상세 설명입니다. 테스트용 자동등록 데이터.,https://m.savoda.co.kr/web/product/big/202410/fba8c8cd5843c2394566028331c1abd4.jpg,https://m.savoda.co.kr/web/product/big/202410/fba8c8cd5843c2394566028331c1abd4.jpg,0,한진택배,베트남,DIGIPRO 제조사,면세,품절,전시중,VALIDATION_ERROR,"행 902: 카테고리 매핑을 찾을 수 없습니다: '생활/주방 > 수납/정리'. 엑셀 파일의 카테고리 컬럼을 숫자 ID로 변경하거나, 네이버 스마트스토어에서 확인한 정확한 카테고리 경로를 사용하세요."
